ticker,fiscal_year,num_shs_outstand,revenue,pretax_income,net_income
LXRX,2013,73302000,2222000,-104126000,-104126000
LXRX,2014,76347000,22854000,-100364000,-100294000
LXRX,2015,103591000,130014000,-4682000,-4682000
LXRX,2016,103863000,83337000,-141429000,-141429000
LXRX,2017,105237000,90335000,-141711000,-129050000
LXRX,2018,105830000,63209000,-120548000,-120548000
LYB,2011,568000000,48183000000,3531000000,2147000000
LYB,2012,572000000,45352000000,4185000000,2848000000
LYB,2013,572000000,44062000000,4996000000,3857000000
LYB,2014,572000000,45608000000,5712000000,4174000000
LYB,2015,394000000,32735000000,6209000000,4476000000
LYB,2016,394000000,29183000000,5233000000,3836000000
LYB,2017,394000000,34484000000,5493000000,4879000000
LYB,2018,372000000,39004000000,5311000000,4690000000
LYFT,2018,21176000,2156616000,-910597000,-911335000
LYV,2010,164410000,5063748000,-188654000,-228390000
LYV,2011,182388070,5383998000,-96627000,-83016000
LYV,2012,186955748,5819047000,-132161000,-163227000
LYV,2013,193885066,6478547000,-5137000,-43378000
LYV,2014,198874019,6866964000,-99820000,-90807000
LYV,2015,200973485,7245731000,6353000,-32508000
LYV,2016,202076243,8354934000,48326000,2942000
LYV,2017,204923740,10337448000,-9380000,-6015000
LYV,2018,207441468,10787800000,131105000,60249000
LZB,2011,51849000,1187143000,25966000,24047000
LZB,2012,51944000,1166705000,58950000,87966000
LZB,2013,52351000,1273877000,70685000,46389000
LZB,2014,52386000,1357318000,91559000,55056000
LZB,2015,51767000,1425395000,105628000,70773000
LZB,2016,50194000,1525398000,125043000,79252000
LZB,2017,48963000,1520060000,130740000,85922000
LZB,2018,47621000,1583947000,128890000,80866000
LZB,2019,46828000,1745401000,95327000,68574000
M,2008,421200000,24892000000,-4938000000,-4775000000
M,2009,421700000,23489000000,507000000,329000000
M,2010,423300000,25003000000,1320000000,847000000
M,2011,424500000,26405000000,1968000000,1256000000
M,2012,405500000,27686000000,2102000000,1335000000
M,2013,378300000,27931000000,2290000000,1486000000
M,2014,355200000,28105000000,2390000000,1526000000
M,2015,328400000,27079000000,1678000000,1072000000
M,2016,308500000,25778000000,952000000,619000000
M,2017,305400000,24837000000,1507000000,1547000000
M,2018,307700000,25739000000,1420000000,1108000000
MA,2008,130000000,4992000000,-383000000,-254000000
MA,2009,130000000,5099000000,2218000000,1463000000
MA,2010,131000000,5539000000,2757000000,1848000000
MA,2011,1279000000,6714000000,2748000000,1906000000
MA,2012,1253000000,7391000000,3933000000,2759000000
MA,2013,1211000000,8312000000,4500000000,3116000000
MA,2014,1165000000,9441000000,5079000000,3617000000
MA,2015,1134000000,9667000000,4958000000,3808000000
MA,2016,1098000000,10776000000,5646000000,4059000000
MA,2017,1067000000,12497000000,6522000000,3915000000
MA,2018,1041000000,14950000000,7204000000,5859000000
MAA,2009,28341000,374365000,32343000,37211000
MAA,2010,31856000,380138000,28826000,29761000
MAA,2011,36995000,430806000,34819000,48821000
MAA,2012,41039000,497165000,67565000,105223000
MAC,2009,81226000,793048000,176473000,120742000
MAC,2010,120346000,711557000,29568000,25190000
MAC,2011,131628000,684744000,233332000,156866000
MAC,2012,134067000,797517000,299007000,337426000
MAC,2013,139598000,1029475000,157331000,420090000
MAC,2014,143144000,1105247000,1602662000,1499042000
MAC,2015,157916000,1288149000,519689000,487562000
MAC,2016,146599000,1041271000,555561000,516995000
MAC,2017,141877000,993662000,177267000,146130000
MAC,2018,141142000,960351000,65368000,60020000
MACK,2018,16958953,,-68462000,-40506000
MAMS,2011,12295696,25619000,3193000,2288000
MAMS,2012,13976810,26090000,5046000,4096000
MAMS,2013,12708766,27466000,3736000,3013000
MAMS,2014,13060638,30690000,2416000,1672000
MAMS,2015,13403877,31638000,3827000,3005000
MAMS,2016,12314071,32212000,3741000,3552000
MAMS,2017,11732000,31596000,3658000,4578000
MAMS,2018,11849000,35777000,4483000,3210000
MAMS,2019,12150000,37714000,4575000,3713000
MAN,2009,78300000,16038700000,-22900000,-9200000
MAN,2010,81000000,18866500000,-165200000,-263600000
MAN,2011,81600000,22006000000,479900000,251600000
MAN,2012,79500000,20678000000,368400000,197600000
MAN,2013,78000000,20250500000,475500000,288000000
MAN,2014,79500000,20762800000,681600000,427600000
MAN,2015,76800000,19329900000,660700000,419200000
MAN,2016,70100000,19654100000,701300000,443700000
MAN,2017,67100000,21034300000,737300000,545400000
MAN,2018,64600000,21991200000,754700000,556700000
MANH,2010,85988000,297117000,41784000,28061000
MANH,2011,81820000,329253000,63227000,44907000
MANH,2012,78640000,376248000,81038000,51853000
MANH,2013,76664000,414518000,103109000,67296000
MANH,2014,74995000,492104000,127998000,82000000
MANH,2015,73443000,556371000,162841000,103475000
MANH,2016,71674000,604557000,196107000,124234000
MANH,2017,69175000,594599000,184833000,116481000
MANH,2018,66201000,559157000,136231000,104690000
MAR,2008,355600000,12879000000,694000000,362000000
MAR,2009,356400000,10908000000,-418000000,-346000000
MAR,2010,362800000,11691000000,551000000,458000000
MAR,2011,350100000,12317000000,356000000,198000000
MAR,2012,322600000,11814000000,849000000,571000000
MAR,2013,305000000,12784000000,897000000,626000000
MAR,2014,289900000,13796000000,1088000000,753000000
MAR,2015,267300000,14486000000,1255000000,859000000
MAR,2016,290900000,17072000000,1184000000,780000000
MAR,2017,375200000,22894000000,2836000000,1372000000
MAR,2018,350100000,20758000000,2345000000,1907000000
MARA,2017,1630662,519622,-31333569,-31333569
MARA,2018,5315944,1562372,-12814324,-12814324
MARK,2010,5775289,6655064,-6026317,-5905079
MARK,2011,5775289,4991926,-6899770,-6804520
MARK,2012,6605563,500890,-6037071,-6038602
MARK,2013,7733000,2048000,-6965000,-6965000
MARK,2014,11884000,1838000,-18210000,-18210000
MARK,2015,15278000,14229000,-31447000,-31447000
MARK,2016,20529000,59328000,-30933000,-31679000
MARK,2017,23763000,70601000,-106457000,-106735000
MARK,2018,34545000,79110000,-22225000,-21558000
MAS,2008,353000000,9484000000,-193000000,-391000000
MAS,2009,351000000,7657000000,-136000000,-183000000
MAS,2010,349000000,7486000000,-741000000,-1043000000
MAS,2011,348000000,7170000000,-392000000,-575000000
MAS,2012,349000000,7495000000,73000000,-114000000
MAS,2013,350000000,6761000000,386000000,288000000
MAS,2014,349000000,7006000000,507000000,856000000
MAS,2015,338000000,7142000000,689000000,355000000
MAS,2016,326000000,7357000000,830000000,491000000
MAS,2017,314000000,7644000000,885000000,533000000
MAS,2018,305000000,8359000000,1042000000,734000000
MASI,2010,58769000,349115000,82180000,53228000
MASI,2011,59659000,438988000,86531000,63700000
MASI,2012,57445000,493233000,83821000,62272000
MASI,2013,56690000,493233000,83821000,62272000
MASI,2014,54708000,586643000,102041000,72518000
MASI,2015,51311000,630111000,116345000,83300000
MASI,2016,49530000,712898000,433516000,311097000
MASI,2017,51516000,790248000,185800000,124789000
MASI,2018,52296000,858289000,213776000,193543000
MAT,2008,360757000,5918002000,487964000,379636000
MAT,2009,360085000,5430846000,660047000,528704000
MAT,2010,360615000,5856195000,846825000,684863000
MAT,2011,344669000,6266037000,970673000,768508000
MAT,2012,341665000,6420881000,945045000,776464000
MAT,2013,343394000,6484892000,1099128000,903944000
MAT,2014,339016000,6023819000,586910000,498874000
MAT,2015,339172000,5702613000,463915000,369416000
MAT,2016,341480000,5456650000,409742000,318022000
MAT,2017,343564000,4881951000,-504987000,-1053836000
MAT,2018,345012000,4510852000,-419261000,-530993000
MATX,2009,41000000,1392000000,12000000,44000000
MATX,2010,41200000,1370600000,117200000,92100000
MATX,2011,41600000,1462600000,70900000,34200000
MATX,2012,42300000,1560000000,85000000,45900000
MATX,2013,42700000,1637200000,85900000,53700000
MATX,2014,43000000,1714200000,122700000,70800000
MATX,2015,43500000,1884900000,177800000,103000000
MATX,2016,43100000,1941600000,130500000,81400000
MATX,2017,42900000,2046900000,125200000,231000000
MATX,2018,42700000,2222800000,147700000,109000000
MB,2014,11013658,70010000,-24490000,-24606000
MB,2015,26320000,101369000,-35842000,-36088000
MB,2016,39913000,139021000,-22658000,-22979000
MB,2017,44309000,182626000,-14625000,-14792000
MBOT,2017,2179916,,-7589000,-7589000
MBOT,2018,2904253,,-7240000,-7240000
MC,2013,7699851,411386000,73019000,70225000
MC,2014,15911819,518750000,46295000,-3012000
MC,2015,20021652,551863000,144064000,33104000
MC,2016,20933757,613373000,166674000,38387000
MC,2017,30597058,684615000,350351000,29400000
MC,2018,43216358,885840000,238452000,140680000
MCD,2008,1126600000,23522400000,6158000000,4313200000
MCD,2009,1092200000,22744700000,6487000000,4551000000
MCD,2010,1066000000,24074600000,7000300000,4946300000
MCD,2011,1032100000,27006000000,8012200000,5503100000
MCD,2012,1010100000,27567000000,8079000000,5464800000
MCD,2013,998400000,28105700000,8204500000,5585900000
MCD,2014,980500000,27441300000,7372000000,4757800000
MCD,2015,939400000,25413000000,6555700000,4529300000
MCD,2016,854400000,24621900000,6866000000,4686500000
MCD,2017,807400000,22820400000,8573500000,5192300000
MCD,2018,778200000,21025200000,7816100000,5924300000
MCFT,2015,11139000,214386000,12128000,5534000
MCFT,2016,17849319,221600000,18518000,10210000
MCFT,2017,18592885,228634000,31293000,19570000
MCFT,2018,18619793,332725000,52509000,39653000
MCFT,2019,18653892,466381000,26746000,21354000
MCHP,2009,183158000,903297000,232079000,245587000
MCHP,2010,183642000,947729000,237813000,217005000
MCHP,2011,187066000,1487205000,460698000,418950000
MCHP,2012,191283000,1383176000,379695000,336705000
MCHP,2013,194595000,1581623000,152177000,127389000
MCHP,2014,198291000,2147036000,345907000,369009000
MCHP,2015,200937000,2173300000,281300000,324100000
MCHP,2016,203384000,3407800000,89800000,164600000
MCHP,2017,232900000,3980800000,737300000,255400000
MCHP,2018,236200000,5349500000,204500000,355900000
MCK,2009,275000000,1.07E+11,1064000000,823000000
MCK,2010,269000000,1.09E+11,1864000000,1263000000
MCK,2011,258000000,1.12E+11,1635000000,1202000000
MCK,2012,246000000,1.22E+11,1893000000,1403000000
MCK,2013,235000000,1.22E+11,1950000000,1338000000
MCK,2014,229000000,1.79E+11,2657000000,1476000000
MCO,2008,242400000,1755400000,729800000,457600000
MCO,2009,236100000,1797200000,646200000,402000000
MCO,2010,235000000,2032000000,714400000,507800000
MCO,2011,226300000,2280700000,839800000,571400000
MCO,2012,223200000,2730300000,1024000000,690000000
MCO,2013,219400000,2972500000,1169300000,804500000
MCO,2014,210700000,3334300000,1461000000,988700000
MCO,2015,200100000,3484500000,1379600000,941300000
MCO,2016,192700000,3604200000,558000000,266600000
MCO,2017,191100000,4204100000,1786800000,1000600000
MCO,2018,191600000,4442700000,1671000000,1309600000
MD,2009,91146000,1288264000,287700000,175804000
MD,2010,93260000,1401559000,311152000,202691000
MD,2011,95412000,1588248000,353245000,217997000
MD,2012,97386000,1816612000,388171000,240907000
MD,2013,99112000,2154012000,448412000,280517000
MD,2014,98588000,2438913000,508616000,317281000
MD,2015,93077000,2779996000,539729000,336320000
MD,2016,92422000,3183159000,513799000,324914000
MD,2017,92431000,3458312000,410422000,320372000
MD,2018,91104000,3647123000,368839000,268629000
MDB,2016,12211711,101358000,-85962000,-86681000
MDB,2017,23718391,154519000,-95072000,-96359000
MDB,2018,52034596,267016000,-102329000,-99011000
MDLZ,2008,1505000000,40492000000,2336000000,2884000000
MDLZ,2009,1478000000,38754000000,3946000000,3021000000
MDLZ,2010,1715000000,31489000000,726000000,4114000000
MDLZ,2011,1765000000,35810000000,1880000000,3554000000
MDLZ,2012,1777000000,35015000000,1774000000,3067000000
MDLZ,2013,1774000000,35299000000,2392000000,3915000000
MDLZ,2014,1691000000,34244000000,2554000000,2184000000
MDLZ,2015,1618000000,29636000000,7884000000,7267000000
MDLZ,2016,1556000000,25923000000,1497000000,1659000000
MDLZ,2017,1513000000,25896000000,3164000000,2922000000
MDLZ,2018,1472000000,25938000000,3620000000,3381000000
MDR,2008,75632028,3098104000,128076000,429302000
MDR,2009,76482691,3281790000,273670000,387056000
MDR,2010,77383382,2403743000,311388000,201666000
MDR,2011,78191814,3445110000,256276000,138730000
MDR,2012,78538286,3641624000,347661000,194465000
MDR,2013,78830311,2658932000,-424743000,-508868000
MDR,2014,79068454,2300889000,-37473000,-75994000
MDR,2015,79405646,3070275000,64610000,-17983000
MDR,2016,80111776,2636000000,82000000,34000000
MDR,2017,91103532,2985000000,249000000,179000000
MDR,2018,150000000,6705000000,-2571000000,-2687000000
MDRX,2011,189254000,1444077000,117479000,73609000
MDRX,2012,178699000,1446325000,-17460000,-1153000
MDRX,2013,177026000,1373061000,-148346000,-104026000
MDRX,2014,179849000,1377873000,-68117000,-66453000
MDRX,2015,185082000,1386393000,570000,-2226000
MDRX,2016,186188000,1386069000,31560000,-25652000
MDRX,2017,180830000,1497708000,-190037000,-196459000
MDRX,2018,176038000,1749962000,13138000,363740000
MDSO,2010,45916000,166426000,23722000,22817000
MDSO,2011,47292000,184459000,22965000,39398000
MDSO,2012,49092000,218347000,28069000,18020000
MDSO,2013,51060000,276849000,18382000,16661000
MDSO,2014,52561000,335071000,6514000,6092000
MDSO,2015,53717000,392506000,15775000,13167000
MDSO,2016,55492000,463381000,37314000,28983000
MDSO,2017,56473000,545532000,52227000,44380000
MDSO,2018,58125000,635696000,50138000,51921000
MDT,2014,1002100000,17005000000,3705000000,3065000000
MDT,2015,1095500000,20261000000,3486000000,2675000000
MDT,2016,1409600000,28833000000,4336000000,3538000000
MDT,2017,1378900000,29710000000,4602000000,4028000000
MDT,2018,1356700000,29953000000,5675000000,3104000000
MDT,2019,1346400000,30557000000,5197000000,4631000000
MDT_old,2009,1121900000,14599000000,2440000000,2070000000
MDT_old,2010,1106300000,15392000000,3944000000,3099000000
MDT_old,2011,1077400000,15508000000,3662000000,3096000000
MDT_old,2012,1053900000,16184000000,4315000000,3617000000
MDT_old,2013,1019300000,16590000000,4251000000,3467000000
MDT_old,2014,1002100000,17005000000,3705000000,3065000000
MDXG,2010,70378935,788874,-11419753,-11419753
MDXG,2011,72450337,7760446,-10193986,-10193986
MDXG,2012,81646295,27053000,-7663000,-7663000
MDXG,2013,96285504,59181000,-4012000,-4112000
MDXG,2014,105793008,118223000,7052000,6220000
MDXG,2015,105929205,187296000,24278000,29446000
MDXG,2016,105928348,245015000,18107000,11974000
MED,2010,14082213,257552000,31692000,19611000
MED,2011,13965018,298189000,27680000,18541000
MED,2012,13721997,318571000,28356000,15876000
MED,2013,13774083,324054000,39043000,23969000
MED,2014,12670000,285285000,31693000,13181000
MED,2015,11959000,272773000,29671000,20058000
MED,2016,11842000,274534000,27122000,17835000
MED,2017,11924000,301563000,40326000,27721000
MED,2018,11947000,501003000,70548000,55789000
MEDP,2015,31346000,359059000,-7830000,-8673000
MEDP,2016,35690000,421582000,21957000,13425000
MEDP,2017,39056000,436152000,56945000,39122000
MEDP,2018,35547000,704589000,93951000,73185000
MEET,2010,13117845,6054141,-6650650,-6650650
MEET,2011,19092121,10705693,-8379511,-12765818
MEET,2012,36461615,46657959,-6627711,-10308338
MEET,2013,38048446,40378007,-10898325,-10898325
MEET,2014,41328699,44817436,-3962165,-3962165
MEET,2015,45419175,56903773,6245929,5969628
MEET,2016,51963702,76124109,18393256,46268618
MEET,2017,68743956,123753813,-57888127,-64591727
MEET,2018,73085542,178613495,1610844,1143388
MEI,2011,37128157,428215000,14462000,19500000
MEI,2012,37366505,465100000,11400000,8400000
MEI,2013,37406386,519800000,37900000,40700000
MEI,2014,37973697,772800000,75900000,96100000
MEI,2015,38686715,881100000,120800000,101100000
MEI,2016,38333484,809100000,110900000,84600000
MEI,2017,37283096,816500000,115900000,92900000
MEI,2018,37281630,908300000,123800000,57200000
MEI,2019,37405298,1000300000,103600000,91600000
MEIP,2011,1274156,,-6780000,-6779000
MEIP,2012,2247709,,-7522000,-7521000
MEIP,2013,10160835,,-11185000,-11184000
MEIP,2014,20061387,,-27147000,-27146000
MEIP,2015,28204000,,-32693000,-32692000
MEIP,2016,34400000,,-20861000,-20860000
MEIP,2017,36813000,23249000,2671000,2672000
MEIP,2018,41431000,1622000,-40067000,-40066000
MEIP,2019,71139000,4915000,-16818000,-16817000
MELI,2009,44086892,172843621,42712798,33208793
MELI,2010,44124018,216715713,71865660,56025019
MELI,2011,44138397,298931625,108456160,76780053
MELI,2012,44147861,373601494,140217526,101247298
MELI,2013,44152600,472595000,163109000,117507000
MELI,2014,44153884,556536000,121796000,72581000
MELI,2015,44155680,651790000,150491000,105789000
MELI,2016,44157251,844396000,185328000,136366000
MELI,2017,44157364,1216542000,54070000,13780000
MELI,2018,44529614,1439653000,-65452000,-36585000
MENT,2010,96474000,802727000,-19641000,-21889000
MENT,2011,107743000,914753000,32012000,28584000
MENT,2012,110138000,1014638000,82324000,83872000
MENT,2013,110998000,1088727000,141335000,138736000
MENT,2014,113671000,1156373000,163068000,155258000
MENT,2015,114635000,1244133000,167758000,147139000
MENT,2016,116701000,1180988000,118929000,96277000
MENT,2017,108795000,1282467000,184856000,154866000
MFON,2010,1492063,919216,-1229583,-1229583
MFON,2011,3485753,2524265,-16309769,-16312989
MFON,2012,3869247,4079745,-7338927,-7338927
MFON,2013,10612007,4093667,-16759031,-16759031
MFON,2014,21203563,4000202,-10440764,-10440764
MFON,2015,26684927,4618988,-6133046,-6133046
MFON,2016,32797631,8432616,-9514461,-9514461
MFON,2017,36575762,8591955,-5946012,-5946012
MFON,2018,42133368,11556536,-7215649,-7215649
MGCD,2010,4122000,29041000,-808000,-849000
MGCD,2011,3767000,27002000,600000,-152000
MGCD,2012,3828000,27158000,-1038000,-1000
MGCD,2013,3982000,31640000,1427000,1357000
MGCD,2014,4171000,29988000,-1336000,-1160000
MGCD,2015,4238000,37467000,427000,3976000
MGCD,2016,4312000,40040000,-2851000,-3774000
MGEE,2009,34605000,533819000,79167000,50997000
MGEE,2010,34671000,532591000,91538000,57718000
MGEE,2011,34668000,546382000,96920000,60928000
MGEE,2012,34668000,541323000,103365000,64446000
MGEE,2013,34668000,590887000,119764000,74905000
MGEE,2014,34668000,619852000,128504000,80319000
MGEE,2015,34668000,564028000,112706000,71343000
MGEE,2016,34668000,544745000,118073000,75560000
MGEE,2017,34668000,563099000,119700000,97606000
MGEE,2018,34668000,559768000,111653000,84219000
MGLN,2009,35248000,2641814000,164008000,106671000
MGLN,2010,33779000,2969240000,222403000,138659000
MGLN,2011,30478000,2799400000,194660000,129623000
MGLN,2012,27386000,3207397000,188865000,151027000
MGLN,2013,27054000,3546317000,165185000,125261000
MGLN,2014,26689000,3760118000,117920000,79404000
MGLN,2015,24865000,4597400000,71116000,31413000
MGLN,2016,23181000,4836884000,145517000,77879000
MGLN,2017,23333000,5838583000,135224000,110207000
MGLN,2018,24349000,7314151000,43194000,24181000
MGM,2009,378513000,6010588000,-2012593000,-1291682000
MGM,2010,450449000,6056001000,-2216025000,-1437397000
MGM,2011,488652000,7849312000,2831631000,3114637000
MGM,2012,488988000,9160844000,-1734213000,-1767691000
MGM,2013,489661000,9809663000,62190000,-171734000
MGM,2014,490875000,10081984000,410886000,-149873000
MGM,2015,542873000,9190068000,-1046243000,-447720000
MGM,2016,568134000,9455123000,1259177000,1101440000
MGM,2017,572253000,10773904000,963755000,1960286000
MGM,2018,544253000,11763096000,634006000,466772000
MGNX,2012,1083276,63826000,8362000,8362000
MGNX,2013,6847697,58035000,-261000,-261000
MGNX,2014,27384990,47797000,-38313000,-38313000
MGNX,2015,31801645,100854000,-20140000,-20140000
MGNX,2016,34685274,91880000,-58528000,-58528000
MGNX,2017,36095080,157742000,-19626000,-19626000
MGNX,2018,40925318,60121000,-171453000,-171453000
MGPI,2012,16951168,334335000,1942000,1624000
MGPI,2013,17069455,323264000,-6521000,-4929000
MGPI,2014,17305866,313403000,25940000,23675000
MGPI,2015,17123556,327604000,38418000,26191000
MGPI,2016,16643811,318263000,44717000,31184000
MGPI,2017,16746731,347448000,52758000,41823000
MGPI,2018,16866176,376089000,48980000,37284000
MHH,2010,9182500,71788000,1038000,663000
MHH,2011,9132000,80476000,2150000,1113000
MHH,2012,8150000,90770000,3339000,2139000
MHH,2013,8386000,106901000,5225000,3805000
MHH,2014,8640000,113523000,5508000,3423000
MHH,2015,8676000,123470000,4425000,2753000
MHH,2016,8786000,132008000,4020000,2520000
MHH,2017,9924000,147882000,2948000,1626000
MHH,2018,10950000,177164000,9414000,6691000
MHK,2009,68452000,5344024000,-77713000,-5499000
MHK,2010,68578000,5319072000,192648000,185471000
MHK,2011,68736000,5642258000,199874000,173922000
MHK,2012,68988000,5787980000,304492000,250258000
MHK,2013,71773000,7348754000,445571000,348786000
MHK,2014,72837000,7803446000,663891000,531965000
MHK,2015,73516000,8071563000,748861000,615302000
MHK,2016,74104000,8959087000,1241125000,930362000
MHK,2017,74357000,9491290000,1317857000,971638000
MHK,2018,74413000,9983634000,1049201000,861704000
MIC,2010,45549803,840791000,1309000,90670000
MIC,2011,45995207,988791000,51606000,27343000
MIC,2012,46635049,1034046000,16536000,13321000
MIC,2013,51381003,1041019000,46123000,31254000
MIC,2014,62990312,1350918000,1014909000,1042028000
MIC,2015,77997826,1639250000,-178968000,-108537000
MIC,2016,80892654,1651731000,226126000,156381000
MIC,2017,83204404,1814713000,221958000,451202000
MIC,2018,85233989,1761533000,114079000,136521000
MICT,2010,6483000,11106000,2526000,1619000
MICT,2011,3241500,10146000,1282000,1359000
MICT,2012,3241500,17788000,4432000,5417000
MICT,2013,5089122,35571000,2297000,-495000
MICT,2014,5834371,34238000,-2132000,-2139000
MICT,2015,5861630,23587000,-3131000,-2467000
MICT,2016,5966622,13284000,-6307000,-5807000
MICT,2017,7128655,18366000,-5070000,-8157000
MICT,2018,9166443,14162000,-10354000,-2610000
MIK,2013,174797000,4569792000,379335000,243430000
MIK,2014,203229000,4738144000,351034000,217395000
MIK,2015,206845000,4912782000,572120000,362912000
MIK,2016,204735000,5197292000,581773000,378159000
MIK,2017,184281000,5361960000,605741000,390498000
MIK,2018,170610000,5271944000,417054000,319545000
MIND,2010,9870000,71363000,6794000,4729000
MIND,2011,11432000,112834000,34330000,24321000
MIND,2012,12715000,104685000,13524000,17051000
MIND,2013,12763000,92108000,6026000,4768000
MIND,2014,12479000,83146000,-10186000,-9192000
MIND,2015,12041000,51819000,-27759000,-38736000
MIND,2016,12070000,40999000,-31339000,-33153000
MIND,2017,12084000,48276000,-20159000,-21069000
MIND,2018,12105000,42942000,-19588000,-19840000
MIST,2018,319202,,-23111000,-23185000
MITK,2010,16867236,5118901,-680015,-682353
MITK,2011,21506508,10265975,-122565,-125057
MITK,2012,25124179,9092683,-7844004,-7839996
MITK,2013,27492670,14803185,-7274630,-7275706
MITK,2014,30466063,19150000,-5290000,-5292000
MITK,2015,30790258,25367000,1983000,2526000
MITK,2016,31586535,34701000,1958000,1959000
MITK,2017,33083000,45390000,3171000,14092000
MITK,2018,35811000,63559000,-8741000,-11807000
MITK,2019,39341000,84590000,-3988000,-724000
MIXX,2013,6473197,0,-32771,-32771
MIXX,2014,10013939,2004,-1995519,-1995519
MIXX,2015,12059705,1540606,-17736766,-17736766
MJCO,2015,30575000,113302000,-4749000,-3562000
MJCO,2016,35055000,121768000,-825000,-922000
MJCO,2017,36540199,122985000,-2946000,-5001000
MJCO,2018,37209999,139860000,10536000,6925000
MJN,2010,204700000,3141600000,634300000,452700000
MJN,2011,204300000,3677000000,721900000,508500000
MJN,2012,203600000,3901300000,770300000,580400000
MJN,2013,202400000,4200700000,924300000,683800000
MJN,2014,202100000,4409300000,928000000,719800000
MJN,2015,199000000,4071300000,871200000,653500000
MJN,2016,185500000,3742700000,713300000,544900000
MJTK,2010,83788,92526,-31573,-31573
MJTK,2011,83800,106396,-36440,-36440
MJTK,2012,83800,97499,-59719,-59719
MJTK,2013,83800,10927,-47073,-47073
MJTK,2014,364119,6538,-1726337,-1726337
MJTK,2015,12563717,119325,-3857856,-3857856
MJTK,2016,21993441,66849,-4847606,-4847606
MJTK,2017,1326495811,113,-6124706,-6124706
MKC,2009,130800000,3192100000,416500000,299800000
MKC,2010,132900000,3336800000,462700000,370200000
MKC,2011,132700000,3697600000,491400000,374200000
MKC,2012,132700000,4014200000,526100000,407800000
MKC,2013,132100000,4123400000,499400000,389000000
MKC,2014,129900000,4243200000,554400000,437900000
MKC,2015,128000000,4296300000,496200000,401600000
MKC,2016,126600000,4411500000,589200000,472300000
MKC,2017,126800000,4834100000,594800000,477400000
MKC,2018,131500000,5408900000,741300000,933400000
MKSI,2009,49318000,392693000,-170020000,-212659000
MKSI,2010,50077000,853114000,196424000,142587000
MKSI,2011,52169000,822517000,186052000,129731000
MKSI,2012,52686000,643508000,75136000,48029000
MKSI,2013,53061000,669420000,59301000,35776000
MKSI,2014,53232000,780869000,136393000,115778000
MKSI,2015,53282000,813524000,159468000,122297000
MKSI,2016,53472000,1295342000,127977000,104809000
MKSI,2017,54137000,1915977000,447625000,339132000
MKSI,2018,54406000,2075108000,480950000,392896000
MKTX,2010,33159000,146228000,50910000,31428000
MKTX,2011,37006000,171874000,81450000,47704000
MKTX,2012,36516000,190840000,89370000,60069000
MKTX,2013,36886000,238733000,107280000,76016000
MKTX,2014,36930000,262774000,118536000,74806000
MKTX,2015,36690000,303098000,147900000,96037000
MKTX,2016,36844000,369919000,191602000,126172000
MKTX,2017,36864000,397471000,201768000,148089000
MKTX,2018,36958000,435565000,218086000,172852000
MLAB,2010,3231000,34227000,9751000,6183000
MLAB,2011,3231000,39616000,12331000,7919000
MLAB,2012,3285000,46435000,12978000,8450000
MLAB,2013,3357000,52724000,13103000,9000000
MLAB,2014,3445000,71330000,15347000,9583000
MLAB,2015,3521000,84659000,15555000,11169000
MLAB,2016,3605000,93665000,14296000,11183000
MLAB,2017,3770000,96179000,301000,-2962000
MLAB,2018,3839000,103135000,8623000,7484000
MLM,2009,44000000,1573316000,110622000,85459000
MLM,2010,45485000,1652806000,129669000,97012000
MLM,2011,45652000,1713616000,100589000,82379000
MLM,2012,45828000,2031901000,104130000,84474000
MLM,2013,46164000,2155551000,164226000,121337000
MLM,2014,56854000,2957951000,249178000,155601000
MLM,2015,66770000,3539570000,413801000,288792000
MLM,2016,63610000,3818749000,607028000,425386000
MLM,2017,62932000,3965594000,618928000,713342000
MLM,2018,62895000,4244265000,576081000,469998000
MLP,2014,18768693,33264000,17635000,17635000
MLP,2015,18839206,22786000,6813000,6813000
MLP,2016,18923622,47364000,21814000,21814000
MLP,2017,18995274,24377000,10900000,10900000
MMEG,2013,4966286,7915,-206201,-206201
MMEG,2014,50419957,676,-340120,-340120
MMEG,2015,73961414,566,-1026987,-1026987
MMEG,2016,145239432,2501,-1815242,-1815242
MMI,2012,38787000,385716000,49441000,27934000
MMI,2013,38787000,435895000,21941000,8206000
MMI,2014,38851000,572188000,82983000,49531000
MMI,2015,38848000,689055000,113368000,66350000
MMI,2016,38899000,717450000,107102000,64657000
MMI,2017,38988000,719700000,99226000,51524000
MMI,2018,39149000,814816000,117220000,87257000
MMM,2008,699200000,25269000000,5108000000,3460000000
MMM,2009,700500000,23123000000,4632000000,3193000000
MMM,2010,713700000,26662000000,5755000000,4085000000
MMM,2011,708500000,29611000000,6031000000,4283000000
MMM,2012,693900000,29904000000,6351000000,4444000000
MMM,2013,681900000,30871000000,6562000000,4659000000
MMM,2014,649200000,31821000000,7026000000,4956000000
MMM,2015,625600000,30274000000,6823000000,4833000000
MMM,2016,604700000,30109000000,7053000000,5050000000
MMM,2017,597500000,31657000000,7548000000,4858000000
MMM,2018,588500000,32765000000,7000000000,5349000000
MMMB,2011,14818086,3734062,-681728,-681728
MMMB,2012,17358333,4582845,-1999623,-1999623
MMMB,2013,22012920,4582845,-1999623,-1999623
MMMB,2014,24711719,8741621,-2947608,-2947608
MMMB,2015,25487778,12603447,-3511618,-3511618
